RT,HH_ID,DIVISION,PUMA,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPEHUGQ,ACCESSINET,ACR,AGS,BATH,BDSP,BLD,BROADBND,COMPOTHX,CONP,DIALUP,ELEFP,ELEP,FS,FULFP,FULP,GASFP,GASP,HFL,HISPEED,HOTWAT,INSP,LAPTOP,MHP,MRGI,MRGP,MRGT,MRGX,OTHSVCEX,REFR,RMSP,RNTM,RNTP,RWAT,RWATPR,SATELLITE,SINK,SMARTPHONE,SMP,STOV,TABLET,TEL,TEN,VACS,VALP,VEH,WATFP,WATP,YRBLT,CPLT,FINCP,FPARC,GRNTP,GRPIP,HHL,HHLANP,HHLDRAGEP,HHLDRHISP,HHLDRRAC1P,HHT,HHT2,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MULTG,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PLMPRP,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXAMT,WIF,WKEXREL,WORKSTAT,FACCESSP,FACRP,FAGSP,FBATHP,FBDSP,FBLDP,FBROADBNDP,FCOMPOTHXP,FCONP,FDIALUPP,FELEP,FFINCP,FFSP,FFULP,FGASP,FGRNTP,FHFLP,FHINCP,FHISPEEDP,FHOTWATP,FINSP,FKITP,FLAPTOPP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FOTHSVCEXP,FPLMP,FPLMPRP,FREFRP,FRMSP,FRNTMP,FRNTP,FRWATP,FRWATPRP,FSATELLITEP,FSINKP,FSMARTPHONP,FSMOCP,FSMP,FSMXHP,FSMXSP,FSTOVP,FTABLETP,FTAXP,FTELP,FTENP,FVACSP,FVALP,FVEHP,FWATP,FYRBLTP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,GEO_CODE
H,4276,5,101,3,10,1078962,1093093,8,2,1,1.0,1.0,,1.0,4.0,3.0,1.0,2.0,0.0,2.0,3.0,300.0,2.0,2.0,,4.0,100.0,1.0,2.0,9.0,0.0,1.0,,,,,3.0,2.0,1.0,8.0,,,1.0,9.0,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,,56000.0,1.0,3.0,1300.0,1939.0,,20500.0,4.0,,,1.0,9500.0,76.0,1.0,2.0,3.0,7.0,20500.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,508.0,,0.0,1.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,2,9,9,9,10,9,12,14,2,8,8,2,3,7,14,13,9,7,9,8,9,14,3,3,2,4,12,8,10,3,15,9,9,16,10,8,15,13,3,15,3,8,10,9,7,10,7,17,2,8,10,2,3,7,15,17,7,9,9,8,6,14,2,3,3,3,19,12,10,2,14,10,8,16,9,9,14,19,10001040201
H,4277,5,200,3,10,1105263,1117630,6,1,1,1.0,,,1.0,1.0,5.0,2.0,2.0,,2.0,3.0,40.0,2.0,2.0,,3.0,,3.0,1.0,9.0,,1.0,,,,,,2.0,1.0,4.0,2.0,290.0,1.0,9.0,2.0,1.0,2.0,,1.0,2.0,1.0,3.0,,,1.0,1.0,,2000.0,,,,330.0,101.0,1.0,9500.0,73.0,1.0,1.0,4.0,9.0,1600.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,,0.0,1.0,9.0,0.0,0.0,1.0,1.0,3.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,9,10,2,4,5,9,3,6,7,2,6,6,2,5,6,5,1,2,5,7,6,5,5,2,11,5,5,9,9,7,2,2,7,9,1,11,6,6,2,2,2,1,12,5,5,2,11,6,5,10,7,6,11,5,6,6,9,9,5,6,6,5,6,8,2,6,6,1,1,7,9,11,5,2,10,2,7,5,10001040201
H,4278,5,200,3,10,1000000,1029928,0,1,3,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001040201
H,4279,5,104,3,10,1078962,1093093,12,3,1,1.0,1.0,,1.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,250.0,2.0,2.0,,4.0,170.0,1.0,1.0,9.0,800.0,1.0,,1.0,1100.0,1.0,1.0,2.0,1.0,7.0,,,1.0,9.0,2.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,,160000.0,2.0,3.0,60.0,1960.0,1.0,108000.0,4.0,,,1.0,9500.0,60.0,1.0,2.0,1.0,2.0,108000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,1675.0,2.0,0.0,1.0,1750.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,22,13,9,13,3,11,3,14,10,3,12,24,3,4,20,12,12,19,3,12,4,14,13,10,23,14,24,12,14,21,12,4,26,24,3,13,12,4,20,16,19,11,15,12,5,12,4,14,12,3,11,23,4,3,23,13,11,21,4,13,4,14,13,12,18,12,18,12,16,22,12,4,25,22,4,13,13,3,24,10001040201
H,4280,5,300,3,10,1059761,1070512,13,1,1,1.0,1.0,,1.0,4.0,3.0,1.0,2.0,400.0,2.0,3.0,140.0,2.0,2.0,,4.0,20.0,3.0,1.0,9.0,1200.0,1.0,,1.0,2100.0,1.0,1.0,2.0,1.0,7.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,725000.0,1.0,1.0,,2010.0,,,,,,1.0,9500.0,72.0,1.0,1.0,6.0,5.0,37600.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,85.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,2660.0,3.0,0.0,1.0,2050.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,14,4,14,22,15,4,4,13,13,4,26,13,23,23,13,22,5,13,14,12,13,4,13,22,14,4,4,14,13,4,24,13,23,21,12,24,4,15,14,12,14,22,14,4,11,25,23,13,15,24,3,12,4,4,14,4,23,14,14,13,12,21,13,5,13,23,23,13,13,23,4,15,3,5,13,3,25,13,10001040201
H,4281,5,101,3,10,1105263,1117630,7,1,1,3.0,1.0,,1.0,2.0,2.0,,2.0,,,3.0,50.0,2.0,3.0,1200.0,3.0,,4.0,,9.0,,2.0,,,,,,,1.0,6.0,,,1.0,9.0,,1.0,2.0,,1.0,2.0,1.0,4.0,,,1.0,3.0,360.0,1939.0,,,,,,1.0,9500.0,76.0,1.0,1.0,6.0,5.0,20200.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,,0.0,1.0,9.0,0.0,0.0,1.0,1.0,2.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,2,13,9,8,2,7,9,12,7,8,2,13,16,8,12,8,3,7,2,2,7,7,2,15,8,15,14,7,14,2,8,7,8,3,8,15,8,14,8,6,12,2,9,8,14,8,6,2,9,8,14,2,3,9,2,9,14,8,12,12,8,7,15,2,8,2,2,8,2,13,7,7,8,11,7,2,8,2,10001040201
H,4282,5,300,3,10,1105263,1117630,19,1,1,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,,2.0,2.0,,4.0,30.0,3.0,2.0,9.0,,1.0,,,,,,2.0,1.0,2.0,2.0,650.0,1.0,9.0,2.0,1.0,1.0,,1.0,2.0,1.0,3.0,,,4.0,1.0,,1990.0,,,,680.0,54.0,1.0,9500.0,26.0,1.0,1.0,4.0,9.0,15000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,,0.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,16,19,7,5,17,16,18,6,30,5,18,32,28,34,20,6,37,17,6,6,35,31,16,20,5,5,29,17,16,17,42,16,19,20,5,18,14,30,19,17,17,15,5,5,15,19,19,6,44,5,19,26,31,32,16,7,33,19,6,6,30,30,17,19,6,7,28,17,18,16,27,22,18,18,6,19,17,33,18,10001040201
H,4283,5,200,3,10,1059761,1070512,5,6,1,1.0,1.0,,1.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,210.0,1.0,2.0,,4.0,70.0,1.0,1.0,9.0,500.0,1.0,,1.0,1200.0,1.0,1.0,2.0,1.0,7.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,230000.0,5.0,3.0,1100.0,2010.0,3.0,51000.0,3.0,,,1.0,9500.0,42.0,1.0,1.0,3.0,3.0,101000.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,0.0,1.0,2.0,19.0,4.0,1.0,9.0,1.0,1.0,0.0,0.0,3.0,1572.0,3.0,0.0,1.0,1050.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,5,5,5,5,1,5,1,6,2,2,2,2,7,6,2,1,5,9,6,6,9,9,9,10,4,8,5,9,6,6,5,6,8,10,5,7,9,5,2,2,4,6,5,6,1,6,1,5,2,2,1,1,5,5,2,1,5,10,7,6,10,10,8,10,6,8,5,11,6,5,5,4,9,8,6,6,8,4,10001040201
H,4284,5,104,3,10,1059761,1070512,0,1,3,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001040201
H,4285,5,300,3,10,1059761,1070512,12,1,1,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,,2.0,3.0,130.0,2.0,3.0,930.0,3.0,,4.0,1.0,9.0,,1.0,,,,,,2.0,1.0,5.0,2.0,500.0,1.0,9.0,2.0,1.0,1.0,,1.0,2.0,1.0,3.0,,,1.0,3.0,600.0,1940.0,,,,758.0,25.0,1.0,9500.0,71.0,1.0,1.0,4.0,9.0,36100.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,,0.0,1.0,9.0,0.0,0.0,1.0,1.0,3.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13,22,4,26,13,3,4,5,12,21,4,12,11,13,13,20,21,11,13,12,15,21,3,24,12,3,3,3,12,19,3,13,12,12,12,19,19,14,12,12,12,19,3,23,12,3,4,4,12,21,3,13,12,11,12,23,20,11,13,15,13,22,3,23,12,3,4,4,12,20,3,13,12,12,12,18,20,12,11,10001040201
H,4286,5,103,3,10,1059761,1070512,10,1,1,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,80.0,2.0,3.0,570.0,4.0,60.0,4.0,1.0,9.0,800.0,2.0,,,,,3.0,2.0,1.0,5.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,210000.0,1.0,3.0,610.0,1950.0,,,,,,1.0,9500.0,62.0,1.0,1.0,6.0,5.0,31700.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,7.0,0.0,,0.0,0.0,0.0,12.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,1.0,320.0,,0.0,1.0,175.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,16,3,14,9,3,3,3,10,17,3,9,10,9,9,18,16,10,10,9,10,3,18,3,10,16,17,16,10,3,17,10,9,10,9,3,3,10,10,10,10,3,17,2,9,18,16,17,10,2,18,10,10,10,9,3,3,9,10,10,10,17,3,18,10,2,3,3,9,15,3,10,10,10,8,15,18,10,11,10001040201
H,4287,5,200,3,10,1105263,1117630,37,1,1,1.0,,,1.0,1.0,10.0,1.0,2.0,0.0,2.0,3.0,60.0,2.0,2.0,,4.0,70.0,2.0,2.0,9.0,100.0,1.0,,,,,3.0,2.0,1.0,3.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,10000.0,1.0,3.0,300.0,1990.0,,,,,,1.0,9500.0,59.0,1.0,1.0,4.0,9.0,50000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,,0.0,0.0,0.0,4.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,163.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,56,35,39,37,8,58,44,47,11,34,12,13,74,71,37,35,30,31,11,53,14,38,40,42,68,11,34,36,62,38,63,66,11,10,38,39,41,38,62,11,58,39,33,35,10,66,34,38,12,34,9,12,65,64,34,42,35,39,11,60,14,39,33,46,64,14,42,34,63,36,68,57,11,11,34,41,43,45,69,10001040201
H,4288,5,103,3,10,1105263,1117630,29,2,1,1.0,1.0,,1.0,4.0,2.0,1.0,2.0,0.0,2.0,2.0,,2.0,2.0,,3.0,,3.0,1.0,9.0,1500.0,1.0,,2.0,40.0,2.0,1.0,2.0,1.0,12.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,400000.0,3.0,2.0,,1980.0,1.0,122000.0,4.0,,,4.0,2910.0,77.0,1.0,6.0,1.0,2.0,122000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,2.0,1.0,3.0,469.0,3.0,0.0,1.0,3650.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,62,12,7,53,35,10,50,48,19,35,8,23,27,39,23,7,34,28,28,11,12,54,63,8,28,42,10,8,25,42,50,24,25,27,27,42,25,24,35,42,54,10,7,55,35,9,43,53,21,23,7,26,33,38,29,8,35,34,34,10,8,41,38,10,35,45,9,10,26,34,49,32,33,35,25,45,23,26,28,10001040201
H,4289,5,101,3,10,1046695,1053131,16,1,1,1.0,,,1.0,1.0,6.0,1.0,2.0,,2.0,3.0,80.0,2.0,2.0,,3.0,,3.0,1.0,9.0,,2.0,,,,,,2.0,1.0,3.0,2.0,620.0,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,0.0,2.0,,1970.0,,,,700.0,37.0,1.0,9500.0,40.0,1.0,1.0,6.0,5.0,22900.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,20,6,6,22,25,15,30,5,20,13,27,18,6,6,20,27,15,17,4,33,7,17,17,6,19,6,13,16,18,28,13,24,20,15,19,22,7,31,17,17,13,8,8,16,37,21,26,5,20,18,35,15,4,6,21,29,19,17,4,19,6,18,17,4,20,6,15,20,11,29,20,21,16,14,33,21,6,23,17,10001040201
H,4290,5,103,3,10,1078962,1093093,0,1,3,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001040201
H,4291,5,300,3,10,1059761,1070512,0,1,2,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001040201
H,4292,5,101,3,10,1105263,1117630,5,2,1,1.0,1.0,,1.0,2.0,3.0,1.0,2.0,,2.0,3.0,150.0,2.0,2.0,,3.0,,3.0,1.0,9.0,,1.0,,,,,,2.0,1.0,5.0,2.0,1300.0,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,2.0,1.0,,1990.0,1.0,97050.0,4.0,1450.0,18.0,1.0,9500.0,24.0,1.0,1.0,1.0,2.0,97050.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,,,1.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,9,10,5,2,13,2,5,5,6,6,7,8,10,2,6,5,2,1,5,2,5,6,1,7,5,4,2,9,9,9,10,2,4,5,8,2,6,6,1,6,1,1,7,12,2,11,5,8,5,5,5,6,2,10,6,6,12,10,6,7,7,5,13,5,6,7,9,2,2,2,1,9,9,3,2,7,4,5,9,10001040201
H,4293,5,200,3,10,1059761,1070512,22,8,1,3.0,3.0,2.0,1.0,4.0,2.0,,2.0,0.0,,2.0,,2.0,2.0,,4.0,90.0,6.0,,9.0,180.0,2.0,,2.0,1600.0,2.0,1.0,,1.0,7.0,,,1.0,9.0,,1.0,2.0,,1.0,2.0,2.0,1.0,,450000.0,0.0,2.0,,2010.0,1.0,256400.0,3.0,,,3.0,1125.0,38.0,1.0,1.0,1.0,1.0,256400.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,6.0,8.0,0.0,0.0,6.0,8.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,1809.0,3.0,0.0,0.0,1250.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21,20,7,23,6,35,36,18,22,20,6,26,35,19,40,37,6,22,25,5,29,21,8,21,5,41,41,22,20,22,6,22,41,21,37,35,7,20,18,32,23,22,37,23,36,7,6,26,20,21,40,21,6,22,4,5,33,20,21,40,24,23,43,22,33,8,7,26,21,19,36,21,7,25,7,5,34,22,21,10001040201
H,4294,5,102,3,10,1059761,1070512,15,3,1,1.0,1.0,,1.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,200.0,2.0,2.0,,3.0,,3.0,1.0,9.0,600.0,1.0,,1.0,1700.0,1.0,1.0,2.0,1.0,7.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,375000.0,2.0,3.0,1200.0,1940.0,1.0,105000.0,2.0,,,1.0,9500.0,38.0,1.0,1.0,1.0,1.0,105000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,23.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,2000.0,3.0,0.0,1.0,1750.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,13,15,15,5,26,4,14,24,25,24,15,4,25,17,15,14,16,14,5,4,16,16,16,5,30,5,14,27,21,27,14,4,28,16,15,15,16,15,5,4,16,16,16,5,27,5,13,27,29,23,15,4,23,15,15,16,14,17,4,5,14,15,14,5,28,5,15,26,25,27,14,4,23,15,15,15,15,14,10001040201
